RUN_DT,STN_CD,STN_CD_NM, ABRD_PRNB , GOFF_PRNB 
20200518,3900052,오산, 285 , 296 
20200518,3900055,서정리, 76 , 87 
20200518,3900057,평택," 4,281 "," 4,473 "
20200518,3900058,성환, 67 , 110 
20200518,3900061,천안," 4,369 "," 4,721 "
20200518,3900063,전의, 79 , 79 
20200518,3900066,조치원," 2,734 "," 3,031 "
20200518,3900068,부강, 79 , 124 
20200518,3900070,신탄진," 1,245 "," 1,335 "
20200518,3900073,대전," 12,533 "," 12,781 "
20200518,3900075,옥천, 392 , 354 
20200518,3900076,이원, 40 , 16 
20200518,3900077,지탄, 1 , - 
20200518,3900078,심천, 21 , 19 
20200518,3900079,각계, 2 , - 
20200518,3900080,영동," 1,032 ", 998 
20200518,3900081,황간, 84 , 69 
20200518,3900082,추풍령, 30 , 27 
20200518,3900085,김천," 1,749 "," 1,690 "
20200518,3900088,구미," 4,033 "," 4,098 "
20200518,3900090,약목, 102 , 97 
20200518,3900091,왜관," 1,421 "," 1,384 "
20200518,3900093,신동, 8 , 6 
20200518,3900095,대구," 3,910 "," 3,973 "
20200518,3900096,동대구," 13,132 "," 12,743 "
20200518,3900099,경산," 1,751 "," 1,664 "
20200518,3900101,남성현, 10 , 10 
20200518,3900102,청도, 809 , 776 
20200518,3900104,상동, 89 , 73 
20200518,3900105,밀양," 2,101 "," 2,115 "
20200518,3900107,삼랑진, 374 , 346 
20200518,3900108,원동, 77 , 83 
20200518,3900109,물금, 842 , 803 
20200518,3900110,화명, 163 , 120 
20200518,3900111,구포," 2,509 "," 2,315 "
20200518,3900112,사상, 96 , 91 
20200518,3900114,부산," 8,929 "," 8,967 "
20200518,3900122,덕소, 51 , 44 
20200518,3900130,양평," 1,160 "," 1,073 "
20200518,3900132,용문, 237 , 259 
20200518,3900133,지평, 58 , 42 
20200518,3900134,석불, 10 , 2 
20200518,3900135,일신, 15 , 8 
20200518,3900136,매곡, 21 , 9 
20200518,3900137,양동, 160 , 153 
20200518,3900138,삼산, 4 , 6 
20200518,3900140,동화, 25 , 26 
20200518,3900141,만종, 995 , 842 
20200518,3900142,원주," 1,086 "," 1,087 "
20200518,3900144,반곡, 70 , 100 
20200518,3900148,신림, 14 , 6 
20200518,3900153,제천," 1,133 "," 1,089 "
20200518,3900157,단양, 145 , 108 
20200518,3900160,희방사, 1 , - 
20200518,3900161,풍기, 130 , 141 
20200518,3900164,영주, 443 , 434 
20200518,3900172,안동, 394 , 393 
20200518,3900177,의성, 87 , 81 
20200518,3900179,탑리, 23 , 19 
20200518,3900181,화본, 8 , 6 
20200518,3900184,신녕, 1 , 2 
20200518,3900186,북영천, 10 , - 
20200518,3900187,영천, 754 , 691 
20200518,3900191,건천, 9 , 8 
20200518,3900194,서경주, 155 , 132 
20200518,3900195,서대전," 3,153 "," 3,114 "
20200518,3900199,계룡, 588 , 531 
20200518,3900202,연산, 17 , 15 
20200518,3900204,논산," 1,176 "," 1,157 "
20200518,3900206,강경, 259 , 251 
20200518,3900208,함열, 91 , 74 
20200518,3900211,익산," 4,267 "," 4,205 "
20200518,3900214,김제, 350 , 284 
20200518,3900216,신태인, 81 , 89 
20200518,3900218,정읍, 914 , 858 
20200518,3900221,백양사, 40 , 35 
20200518,3900224,장성, 236 , 197 
20200518,3900229,광주송정," 4,569 "," 4,375 "
20200518,3900231,나주, 682 , 922 
20200518,3900233,다시, 5 , 5 
20200518,3900235,함평, 89 , 78 
20200518,3900236,무안, 6 , 11 
20200518,3900237,몽탄, 16 , 18 
20200518,3900239,일로, 45 , 44 
20200518,3900240,임성리, 10 , 9 
20200518,3900242,목포," 1,564 "," 1,727 "
20200518,3900245,삼례, 113 , 96 
20200518,3900248,전주," 2,361 "," 2,456 "
20200518,3900253,임실, 58 , 62 
20200518,3900256,오수, 79 , 74 
20200518,3900259,남원, 698 , 650 
20200518,3900263,곡성, 217 , 209 
20200518,3900265,구례구, 158 , 141 
20200518,3900271,순천," 1,995 "," 2,004 "
20200518,3900276,여천, 610 , 653 
20200518,3900279,여수엑스포," 1,048 ", 970 
20200518,3900280,오송," 6,879 "," 7,090 "
20200518,3900281,청주, 274 , 286 
20200518,3900282,오근장, 315 , 291 
20200518,3900283,청주공항, 63 , 99 
20200518,3900285,증평, 199 , 193 
20200518,3900288,음성, 108 , 113 
20200518,3900290,주덕, 79 , 110 
20200518,3900292,충주, 674 , 662 
20200518,3900295,삼탄, 1 , 1 
20200518,3900320,아산, 763 , 687 
20200518,3900322,온양온천, 598 , 568 
20200518,3900323,신창, 16 , 50 
20200518,3900324,도고온천, 39 , 27 
20200518,3900327,신례원, 128 , 124 
20200518,3900328,예산, 594 , 596 
20200518,3900330,삽교, 218 , 230 
20200518,3900332,홍성," 1,009 "," 1,178 "
20200518,3900334,광천, 248 , 244 
20200518,3900336,청소, 12 , 8 
20200518,3900338,대천, 915 , 893 
20200518,3900341,웅천, 122 , 108 
20200518,3900343,판교, 29 , 24 
20200518,3900345,서천, 228 , 206 
20200518,3900346,장항, 70 , 81 
20200518,3900348,군산, 268 , 313 
20200518,3900351,대야, 11 , 3 
20200518,3900361,행신," 1,539 "," 1,165 "
20200518,3900385,옥수, 38 , 36 
20200518,3900387,왕십리, 518 , 673 
20200518,3900388,청량리," 5,235 "," 5,503 "
20200518,3900423,퇴계원, 134 , 117 
20200518,3900424,사릉, 132 , 90 
20200518,3900426,평내호평," 1,322 "," 1,166 "
20200518,3900427,마석, 193 , 140 
20200518,3900429,청평, 83 , 75 
20200518,3900431,가평, 552 , 472 
20200518,3900434,강촌, 4 , 6 
20200518,3900436,남춘천," 1,611 "," 1,594 "
20200518,3900437,춘천," 1,166 "," 1,199 "
20200518,3900507,옥산, 15 , 17 
20200518,3900508,청리, 8 , 11 
20200518,3900509,상주, 98 , 73 
20200518,3900512,함창, 17 , 9 
20200518,3900513,점촌, 52 , 61 
20200518,3900515,용궁, 6 , 5 
20200518,3900516,개포, 7 , 1 
20200518,3900519,예천, 25 , 24 
20200518,3900538,극락강, 50 , 48 
20200518,3900539,광주, 459 , 472 
20200518,3900552,봉화, 12 , 13 
20200518,3900556,춘양, 13 , 20 
20200518,3900558,임기, 1 , - 
20200518,3900559,현동, 2 , 1 
20200518,3900560,분천, 7 , 6 
20200518,3900562,승부, 2 , 1 
20200518,3900563,석포, 12 , 13 
20200518,3900565,철암, 14 , 10 
20200518,3900567,동백산, 18 , 17 
20200518,3900572,도계, 75 , 77 
20200518,3900576,신기, 2 , 3 
20200518,3900580,동해, 350 , 340 
20200518,3900581,묵호, 149 , 104 
20200518,3900585,정동진, 91 , 83 
20200518,3900587,강릉," 1,902 "," 1,753 "
20200518,3900601,쌍룡, 5 , 1 
20200518,3900604,영월, 148 , 149 
20200518,3900608,예미, 33 , 31 
20200518,3900611,민둥산, 24 , 19 
20200518,3900612,사북, 59 , 50 
20200518,3900613,고한, 38 , 43 
20200518,3900615,태백, 182 , 159 
20200518,3900621,부전, 925 ," 1,011 "
20200518,3900627,센텀, 252 , 223 
20200518,3900629,신해운대, 326 , 320 
20200518,3900631,기장, 303 , 295 
20200518,3900633,좌천, 123 , 103 
20200518,3900636,남창, 383 , 336 
20200518,3900637,덕하, 78 , 100 
20200518,3900639,태화강," 1,226 "," 1,262 "
20200518,3900641,호계, 533 , 485 
20200518,3900645,불국사, 114 , 97 
20200518,3900647,경주, 647 , 713 
20200518,3900651,안강, 30 , 18 
20200518,3900672,하양, 387 , 475 
20200518,3900682,한림정, 13 , 16 
20200518,3900683,진영, 383 , 369 
20200518,3900685,창원, 511 , 466 
20200518,3900686,마산, 936 , 918 
20200518,3900687,중리, 71 , 88 
20200518,3900689,함안, 52 , 53 
20200518,3900690,군북, 73 , 91 
20200518,3900694,반성, 28 , 31 
20200518,3900699,진주, 680 , 704 
20200518,3900701,완사, 6 , 3 
20200518,3900703,북천, 17 , 10 
20200518,3900705,횡천, 23 , 12 
20200518,3900706,하동, 65 , 49 
20200518,3900707,진상, 6 , 7 
20200518,3900710,광양, 20 , 26 
20200518,3900714,벌교, 15 , 13 
20200518,3900715,조성, 10 , 7 
20200518,3900716,예당, 15 , 4 
20200518,3900717,득량, 16 , 4 
20200518,3900718,보성, 67 , 73 
20200518,3900720,명봉, 1 , 5 
20200518,3900722,이양, 13 , 6 
20200518,3900725,능주, 4 , 2 
20200518,3900727,화순, 28 , 21 
20200518,3900730,효천, 14 , 18 
20200518,3900731,서광주, 17 , 16 
20200518,3900883,광명," 9,223 "," 8,484 "
20200518,3900884,천안아산," 6,247 "," 6,268 "
20200518,3900894,김천구미," 1,570 "," 1,798 "
20200518,3900895,신경주, 720 , 793 
20200518,3900896,울산," 2,931 "," 3,200 "
20200518,3900898,상봉, 305 , 341 
20200518,3900901,진례, 9 , 5 
20200518,3900902,창원중앙," 1,687 "," 1,946 "
20200518,3900927,인천공항T1, 368 , 1 
20200518,3901026,공주, 126 , 157 
20200518,3901040,포항," 2,369 "," 2,198 "
20200518,3901057,횡성, 171 , 160 
20200518,3901058,둔내, 103 , 83 
20200518,3901059,평창, 145 , 143 
20200518,3901060,진부, 165 , 153 
20200518,3901063,인천공항T2, 3 , - 
20200518,3901065,월포, 9 , 10 
20200518,3901066,장사, 13 , 11 
20200518,3901067,강구, 17 , 5 
20200518,3901068,영덕, 94 , 91 
20200519,3900023,서울," 26,845 "," 26,941 "
20200519,3900025,용산," 11,802 "," 11,582 "
20200519,3900030,영등포," 7,454 "," 7,240 "
20200519,3900039,안양, 528 , 422 
20200519,3900047,수원," 10,366 "," 10,483 "
20200519,3900052,오산, 249 , 261 
20200519,3900055,서정리, 69 , 67 
20200519,3900057,평택," 4,260 "," 4,351 "
20200519,3900058,성환, 72 , 79 
20200519,3900061,천안," 4,250 "," 4,283 "
20200519,3900063,전의, 78 , 72 
20200519,3900066,조치원," 2,471 "," 2,596 "
20200519,3900068,부강, 72 , 96 
20200519,3900070,신탄진," 1,079 "," 1,030 "
20200519,3900073,대전," 11,467 "," 11,705 "
20200519,3900075,옥천, 354 , 318 
20200519,3900076,이원, 33 , 23 
20200519,3900077,지탄, 1 , 2 
20200519,3900078,심천, 20 , 18 
20200519,3900079,각계, - , 1 
20200519,3900080,영동, 913 , 931 
20200519,3900081,황간, 78 , 70 
20200519,3900082,추풍령, 31 , 27 
20200519,3900085,김천," 1,587 "," 1,610 "
20200519,3900088,구미," 3,813 "," 3,748 "
20200519,3900090,약목, 94 , 96 
20200519,3900091,왜관," 1,306 "," 1,240 "
20200519,3900093,신동, 9 , 4 
20200519,3900095,대구," 3,639 "," 3,709 "
20200519,3900096,동대구," 11,788 "," 12,001 "
20200519,3900099,경산," 1,539 "," 1,520 "
20200519,3900101,남성현, 5 , 5 
20200519,3900102,청도, 806 , 803 
20200519,3900104,상동, 85 , 80 
20200519,3900105,밀양," 2,062 "," 2,069 "
20200519,3900107,삼랑진, 361 , 349 
20200519,3900108,원동, 56 , 83 
20200519,3900109,물금, 842 , 770 
20200519,3900110,화명, 159 , 143 
20200519,3900111,구포," 2,152 "," 2,074 "
20200519,3900112,사상, 78 , 85 
20200519,3900114,부산," 8,301 "," 8,638 "
20200519,3900122,덕소, 56 , 53 
20200519,3900130,양평, 992 , 991 
20200519,3900132,용문, 281 , 252 
20200519,3900133,지평, 36 , 32 
20200519,3900134,석불, 11 , 5 
20200519,3900135,일신, 8 , 9 
20200519,3900136,매곡, 15 , 11 
20200519,3900137,양동, 145 , 149 
20200519,3900138,삼산, 7 , 6 
20200519,3900140,동화, 23 , 21 
20200519,3900141,만종, 799 , 822 
20200519,3900142,원주," 1,007 "," 1,036 "
20200519,3900144,반곡, 54 , 55 
20200519,3900148,신림, 13 , 13 
20200519,3900153,제천, 981 , 949 
20200519,3900157,단양, 130 , 129 
20200519,3900160,희방사, - , 8 
20200519,3900161,풍기, 129 , 154 
20200519,3900164,영주, 383 , 310 
20200519,3900172,안동, 335 , 325 
20200519,3900177,의성, 59 , 63 
20200519,3900179,탑리, 19 , 28 
20200519,3900181,화본, 5 , 3 
20200519,3900186,북영천, 9 , 4 
20200519,3900187,영천, 704 , 653 
20200519,3900191,건천, 4 , 5 
20200519,3900194,서경주, 160 , 151 
20200519,3900195,서대전," 2,713 "," 2,659 "
20200519,3900199,계룡, 461 , 505 
20200519,3900202,연산, 16 , 10 
20200519,3900204,논산, 910 , 989 
20200519,3900206,강경, 204 , 208 
20200519,3900208,함열, 62 , 70 
20200519,3900211,익산," 3,684 "," 3,645 "
20200519,3900214,김제, 270 , 319 
20200519,3900216,신태인, 99 , 94 
20200519,3900218,정읍, 823 , 823 
20200519,3900221,백양사, 53 , 60 
20200519,3900224,장성, 182 , 163 
20200519,3900229,광주송정," 3,927 "," 4,059 "
20200519,3900231,나주, 703 , 689 
20200519,3900233,다시, 3 , 11 
20200519,3900235,함평, 76 , 71 
20200519,3900236,무안, 3 , 10 
20200519,3900237,몽탄, 11 , 12 
20200519,3900239,일로, 51 , 56 
20200519,3900240,임성리, 10 , 10 
20200519,3900242,목포," 1,537 "," 1,472 "
20200519,3900245,삼례, 69 , 85 
20200519,3900248,전주," 2,263 "," 2,359 "
20200519,3900253,임실, 62 , 56 
20200519,3900256,오수, 80 , 65 
20200519,3900259,남원, 599 , 585 
20200519,3900263,곡성, 199 , 178 
20200519,3900265,구례구, 139 , 165 
20200519,3900271,순천," 1,835 "," 1,800 "
20200519,3900276,여천, 654 , 712 
20200519,3900279,여수엑스포, 951 ," 1,053 "
20200519,3900280,오송," 6,929 "," 6,715 "
20200519,3900281,청주, 238 , 249 
20200519,3900282,오근장, 273 , 291 
20200519,3900283,청주공항, 74 , 86 
20200519,3900285,증평, 153 , 144 
20200519,3900288,음성, 117 , 119 
20200519,3900290,주덕, 70 , 129 
20200519,3900292,충주, 564 , 579 
20200519,3900295,삼탄, 1 , - 
20200519,3900320,아산, 670 , 633 
20200519,3900322,온양온천, 620 , 568 
20200519,3900323,신창, 21 , 34 
20200519,3900324,도고온천, 28 , 28 
20200519,3900327,신례원, 99 , 115 
20200519,3900328,예산, 544 , 545 
20200519,3900330,삽교, 189 , 174 
20200519,3900332,홍성," 1,011 "," 1,035 "
20200519,3900334,광천, 219 , 238 
20200519,3900336,청소, 10 , 4 
20200519,3900338,대천, 760 , 748 
20200519,3900341,웅천, 126 , 122 
20200519,3900343,판교, 25 , 20 
20200519,3900345,서천, 199 , 231 
20200519,3900346,장항, 75 , 80 
20200519,3900348,군산, 244 , 241 
20200519,3900351,대야, 2 , 4 
20200519,3900361,행신," 1,180 "," 1,044 "
20200519,3900385,옥수, 30 , 32 
20200519,3900387,왕십리, 487 , 670 
20200519,3900388,청량리," 4,843 "," 4,950 "
20200519,3900423,퇴계원, 139 , 119 
20200519,3900424,사릉, 131 , 87 
20200519,3900426,평내호평," 1,348 "," 1,163 "
20200519,3900427,마석, 187 , 139 
20200519,3900429,청평, 70 , 98 
20200519,3900431,가평, 434 , 440 
20200519,3900434,강촌, 3 , 11 
20200519,3900436,남춘천," 1,500 "," 1,438 "
20200519,3900437,춘천," 1,014 ", 995 
20200519,3900507,옥산, 17 , 20 
20200519,3900508,청리, 5 , 5 
20200519,3900509,상주, 84 , 92 
20200519,3900512,함창, 11 , 7 
20200519,3900513,점촌, 62 , 70 
20200519,3900515,용궁, 9 , 4 
20200519,3900516,개포, 3 , 20 
20200519,3900519,예천, 24 , 22 
20200519,3900538,극락강, 41 , 46 
20200519,3900539,광주, 302 , 369 
20200519,3900552,봉화, 15 , 21 
20200519,3900556,춘양, 20 , 23 
20200519,3900558,임기, 2 , 2 
20200519,3900559,현동, - , 4 
20200519,3900560,분천, 9 , 10 
20200519,3900561,양원, 2 , 4 
20200519,3900562,승부, 8 , 4 
20200519,3900563,석포, 9 , 11 
20200519,3900565,철암, 14 , 12 
20200519,3900567,동백산, 19 , 18 
20200519,3900572,도계, 56 , 54 
20200519,3900576,신기, 1 , 1 
20200519,3900580,동해, 348 , 322 
20200519,3900581,묵호, 105 , 104 
20200519,3900585,정동진, 49 , 55 
20200519,3900587,강릉," 1,615 "," 1,535 "
20200519,3900601,쌍룡, 2 , - 
20200519,3900604,영월, 139 , 148 
20200519,3900608,예미, 61 , 37 
20200519,3900611,민둥산, 26 , 26 
20200519,3900612,사북, 49 , 44 
20200519,3900613,고한, 43 , 40 
20200519,3900615,태백, 146 , 176 
20200519,3900621,부전, 927 , 970 
20200519,3900627,센텀, 233 , 201 
20200519,3900629,신해운대, 317 , 380 
20200519,3900631,기장, 304 , 286 
20200519,3900633,좌천, 98 , 129 
20200519,3900636,남창, 327 , 315 
20200519,3900637,덕하, 87 , 97 
20200519,3900639,태화강," 1,244 "," 1,226 "
20200519,3900641,호계, 504 , 463 
20200519,3900645,불국사, 92 , 102 
20200519,3900647,경주, 683 , 680 
20200519,3900651,안강, 27 , 28 
20200519,3900672,하양, 383 , 388 
20200519,3900682,한림정, 13 , 12 
20200519,3900683,진영, 310 , 302 
20200519,3900685,창원, 469 , 528 
20200519,3900686,마산, 839 , 879 
20200519,3900687,중리, 81 , 70 
20200519,3900689,함안, 41 , 52 
20200519,3900690,군북, 57 , 42 
20200519,3900694,반성, 23 , 22 
20200519,3900699,진주, 620 , 700 
20200519,3900701,완사, 8 , 12 
20200519,3900703,북천, 25 , 23 
20200519,3900705,횡천, 18 , 14 
20200519,3900706,하동, 59 , 52 
20200519,3900707,진상, 6 , 22 
20200519,3900710,광양, 22 , 17 
20200519,3900714,벌교, 11 , 22 
20200519,3900715,조성, 13 , 8 
20200519,3900716,예당, 8 , 10 
20200519,3900717,득량, 16 , 6 
20200519,3900718,보성, 66 , 51 
20200519,3900720,명봉, 3 , 3 
20200519,3900722,이양, 1 , 4 
20200519,3900725,능주, 3 , 2 
20200519,3900727,화순, 14 , 18 
20200519,3900730,효천, 26 , 17 
20200519,3900731,서광주, 11 , 12 
20200519,3900883,광명," 8,952 "," 8,706 "
20200519,3900884,천안아산," 5,944 "," 5,863 "
20200519,3900894,김천구미," 1,496 "," 1,513 "
20200519,3900895,신경주, 753 , 697 
20200519,3900896,울산," 2,989 "," 3,081 "
20200519,3900898,상봉, 227 , 288 
20200519,3900901,진례, 8 , 5 
20200519,3900902,창원중앙," 1,825 "," 1,897 "
20200519,3900927,인천공항T1, 400 , - 
20200519,3901026,공주, 123 , 113 
20200519,3901040,포항," 2,059 "," 2,057 "
20200519,3901057,횡성, 147 , 134 
20200519,3901058,둔내, 73 , 95 
20200519,3901059,평창, 172 , 147 
20200519,3901060,진부, 154 , 180 
20200519,3901063,인천공항T2, 1 , - 
20200519,3901065,월포, 11 , 8 
20200519,3901066,장사, 6 , 13 
20200519,3901067,강구, 26 , 20 
20200519,3901068,영덕, 105 , 110 
20200520,3900023,서울," 27,847 "," 28,422 "
20200520,3900025,용산," 12,717 "," 12,381 "
20200520,3900030,영등포," 7,675 "," 7,565 "
20200520,3900039,안양, 540 , 445 
20200520,3900047,수원," 10,635 "," 11,027 "
20200520,3900052,오산, 250 , 257 
20200520,3900055,서정리, 63 , 74 
20200520,3900057,평택," 4,523 "," 4,381 "
20200520,3900058,성환, 65 , 79 
20200520,3900061,천안," 4,669 "," 4,463 "
20200520,3900063,전의, 76 , 82 
20200520,3900066,조치원," 2,561 "," 2,718 "
20200520,3900068,부강, 91 , 92 
20200520,3900070,신탄진," 1,085 "," 1,062 "
20200520,3900073,대전," 12,493 "," 12,583 "
20200520,3900075,옥천, 389 , 404 
20200520,3900076,이원, 36 , 33 
20200520,3900078,심천, 20 , 19 
20200520,3900079,각계, 1 , - 
20200520,3900080,영동," 1,034 ", 993 
20200520,3900081,황간, 78 , 75 
20200520,3900082,추풍령, 33 , 37 
20200520,3900085,김천," 1,759 "," 1,728 "
20200520,3900088,구미," 4,031 "," 3,999 "
20200520,3900090,약목, 104 , 119 
20200520,3900091,왜관," 1,420 "," 1,422 "
20200520,3900093,신동, 9 , 6 
20200520,3900095,대구," 3,992 "," 3,994 "
20200520,3900096,동대구," 12,766 "," 12,781 "
20200520,3900099,경산," 1,689 "," 1,623 "
20200520,3900101,남성현, 6 , 11 
20200520,3900102,청도, 850 , 853 
20200520,3900104,상동, 100 , 97 
20200520,3900105,밀양," 1,987 "," 1,947 "
20200520,3900107,삼랑진, 385 , 363 
20200520,3900108,원동, 68 , 68 
20200520,3900109,물금, 803 , 773 
20200520,3900110,화명, 144 , 126 
20200520,3900111,구포," 2,118 "," 2,153 "
20200520,3900112,사상, 65 , 86 
20200520,3900114,부산," 8,855 "," 9,104 "
20200520,3900122,덕소, 56 , 55 
20200520,3900130,양평," 1,102 "," 1,129 "
20200520,3900132,용문, 281 , 259 
20200520,3900133,지평, 40 , 37 
20200520,3900134,석불, 5 , 7 
20200520,3900135,일신, 11 , 21 
20200520,3900136,매곡, 22 , 16 
20200520,3900137,양동, 186 , 209 
